ent,año,categoria,porcentaje,value,cve_ent,nom_ent
17,2022,ic_ali_nc,0.185298465540462,372406,17,Morelos
17,2022,carencias,0.718984775816848,1444989,17,Morelos
17,2022,carencias3,0.273696450775537,550065,17,Morelos
17,2022,plp_e,0.11622912751404,233593,17,Morelos
17,2022,plp,0.477771757167387,960208,17,Morelos
18,2022,pobreza,0.293131620821473,369911,18,Nayarit
18,2022,pobreza_m,0.228839521747676,288779,18,Nayarit
18,2022,pobreza_e,0.0642920990737981,81132,18,Nayarit
18,2022,vul_car,0.374272541698099,472305,18,Nayarit
18,2022,vul_ing,0.0599360660830095,75635,18,Nayarit
18,2022,no_pobv,0.272659771397419,344077,18,Nayarit
18,2022,ic_rezedu,0.203331727325173,256590,18,Nayarit
18,2022,ic_asalud,0.340885533881488,430173,18,Nayarit
18,2022,ic_segsoc,0.515196588077914,650141,18,Nayarit
18,2022,ic_cv,0.108466568615642,136877,18,Nayarit
18,2022,ic_sbv,0.143868746869869,181552,18,Nayarit
18,2022,ic_ali_nc,0.169730761184475,214188,18,Nayarit
18,2022,carencias,0.667404162519561,842216,18,Nayarit
18,2022,carencias3,0.221145738901112,279070,18,Nayarit
18,2022,plp_e,0.101331454726418,127873,18,Nayarit
18,2022,plp,0.353067686904477,445546,18,Nayarit
19,2022,pobreza,0.160404460395102,971706,19,Nuevo León
19,2022,pobreza_m,0.149686629693149,906779,19,Nuevo León
19,2022,pobreza_e,0.0107178307019538,64927,19,Nuevo León
19,2022,vul_car,0.284383120147098,1722750,19,Nuevo León
19,2022,vul_ing,0.0963779387700157,583843,19,Nuevo León
19,2022,no_pobv,0.458834480687782,2779550,19,Nuevo León
19,2022,ic_rezedu,0.135154573842961,818746,19,Nuevo León
19,2022,ic_asalud,0.22833896982246,1383243,19,Nuevo León
19,2022,ic_segsoc,0.271841374718986,1646774,19,Nuevo León
19,2022,ic_cv,0.0316460512634104,191707,19,Nuevo León
19,2022,ic_sbv,0.0380750659186118,230653,19,Nuevo León
19,2022,ic_ali_nc,0.116994332476759,708734,19,Nuevo León
19,2022,carencias,0.444787580542204,2694456,19,Nuevo León
19,2022,carencias3,0.0881958266044601,534277,19,Nuevo León
19,2022,plp_e,0.0381184806686335,230916,19,Nuevo León
19,2022,plp,0.25678239916512,1555549,19,Nuevo León
20,2022,pobreza,0.584403461839736,2483644,20,Oaxaca
20,2022,pobreza_m,0.382079113311222,1623790,20,Oaxaca
20,2022,pobreza_e,0.20232434852851,859854,20,Oaxaca
20,2022,vul_car,0.291780307156981,1240031,20,Oaxaca
20,2022,vul_ing,0.0298349670661212,126795,20,Oaxaca
20,2022,no_pobv,0.0939812639371619,399409,20,Oaxaca
20,2022,ic_rezedu,0.291302411198057,1238000,20,Oaxaca
20,2022,ic_asalud,0.657087413547545,2792542,20,Oaxaca
20,2022,ic_segsoc,0.743253396155529,3158737,20,Oaxaca
20,2022,ic_cv,0.211036125969703,896878,20,Oaxaca
20,2022,ic_sbv,0.551704413231525,2344677,20,Oaxaca
20,2022,ic_ali_nc,0.286111675179455,1215940,20,Oaxaca
20,2022,carencias,0.876183768996724,3723675,20,Oaxaca
20,2022,carencias3,0.579378612896975,2462289,20,Oaxaca
20,2022,plp_e,0.248609430997916,1056560,20,Oaxaca
20,2022,plp,0.614238428905861,2610439,20,Oaxaca
21,2022,pobreza,0.540172651267222,3626905,21,Puebla
21,2022,pobreza_m,0.426156300600632,2861360,21,Puebla
21,2022,pobreza_e,0.114016350666573,765545,21,Puebla
21,2022,vul_car,0.250898524114939,1684619,21,Puebla
21,2022,vul_ing,0.067348500464081,452201,21,Puebla
21,2022,no_pobv,0.141580324153782,950619,21,Puebla
21,2022,ic_rezedu,0.218982822446988,1470326,21,Puebla
21,2022,ic_asalud,0.482831532015644,3241897,21,Puebla
21,2022,ic_segsoc,0.672549842546078,4515731,21,Puebla
21,2022,ic_cv,0.11367216216506,763234,21,Puebla
21,2022,ic_sbv,0.270780883434033,1818116,21,Puebla
21,2022,ic_ali_nc,0.221679437335947,1488432,21,Puebla
21,2022,carencias,0.791071175382142,5311524,21,Puebla
21,2022,carencias3,0.349516944618863,2346777,21,Puebla
21,2022,plp_e,0.191268424733673,1284242,21,Puebla
21,2022,plp,0.607521151731297,4079106,21,Puebla
22,2022,pobreza,0.216907220327325,536797,22,Querétaro
22,2022,pobreza_m,0.199727894674953,494282,22,Querétaro
22,2022,pobreza_e,0.0171793256523719,42515,22,Querétaro
22,2022,vul_car,0.363612963915537,899861,22,Querétaro
22,2022,vul_ing,0.075339313400763,186448,22,Querétaro
22,2022,no_pobv,0.344140502356374,851671,22,Querétaro
22,2022,ic_rezedu,0.176099503106745,435807,22,Querétaro
22,2022,ic_asalud,0.304314691788389,753111,22,Querétaro
22,2022,ic_segsoc,0.432160958340892,1069502,22,Querétaro
22,2022,ic_cv,0.0498396421172491,123342,22,Querétaro
22,2022,ic_sbv,0.0781189577889238,193327,22,Querétaro
22,2022,ic_ali_nc,0.130251735812965,322344,22,Querétaro
22,2022,carencias,0.580520184242846,1436658,22,Querétaro
22,2022,carencias3,0.147953532782956,366152,22,Querétaro
22,2022,plp_e,0.0460498056996649,113963,22,Querétaro
22,2022,plp,0.292246533728088,723245,22,Querétaro
23,2022,pobreza,0.269660148973367,516935,23,Quintana Roo
23,2022,pobreza_m,0.228145522113609,437352,23,Quintana Roo
23,2022,pobreza_e,0.0415146268597543,79583,23,Quintana Roo
23,2022,vul_car,0.356750984748472,683887,23,Quintana Roo
23,2022,vul_ing,0.0599012930186798,114830,23,Quintana Roo
23,2022,no_pobv,0.313687573259496,601335,23,Quintana Roo
23,2022,ic_rezedu,0.165228559192107,316741,23,Quintana Roo
23,2022,ic_asalud,0.32370694219628,620542,23,Quintana Roo
23,2022,ic_segsoc,0.424094164436184,812983,23,Quintana Roo
23,2022,ic_cv,0.14020961018515,268780,23,Quintana Roo
23,2022,ic_sbv,0.224837727120736,431011,23,Quintana Roo
23,2022,ic_ali_nc,0.149911814738441,287379,23,Quintana Roo
23,2022,carencias,0.626411133721815,1200822,23,Quintana Roo
23,2022,carencias3,0.229090233788752,439163,23,Quintana Roo
23,2022,plp_e,0.0706650592831357,135464,23,Quintana Roo
23,2022,plp,0.329561441992053,631765,23,Quintana Roo
24,2022,pobreza,0.355227592699098,1020360,24,San Luis Potosí
24,2022,pobreza_m,0.281100691683505,807437,24,San Luis Potosí
24,2022,pobreza_e,0.0741269010155924,212923,24,San Luis Potosí
24,2022,vul_car,0.284539265258609,817314,24,San Luis Potosí
24,2022,vul_ing,0.0672755161863966,193243,24,San Luis Potosí
24,2022,no_pobv,0.2929576258559,841495,24,San Luis Potosí
24,2022,ic_rezedu,0.20557670696265,590501,24,San Luis Potosí
24,2022,ic_asalud,0.345504405356895,992431,24,San Luis Potosí
24,2022,ic_segsoc,0.48202138133388,1384564,24,San Luis Potosí
24,2022,ic_cv,0.0908038261920642,260826,24,San Luis Potosí
24,2022,ic_sbv,0.239258504699184,687249,24,San Luis Potosí
24,2022,ic_ali_nc,0.138914960667203,399021,24,San Luis Potosí
24,2022,carencias,0.639766857957675,1837674,24,San Luis Potosí
24,2022,carencias3,0.249569699611336,716867,24,San Luis Potosí
24,2022,plp_e,0.134115509892035,385235,24,San Luis Potosí
24,2022,plp,0.422503108885496,1213603,24,San Luis Potosí
25,2022,pobreza,0.2163881146385,668192,25,Sinaloa
25,2022,pobreza_m,0.19830838298629,612363,25,Sinaloa
25,2022,pobreza_e,0.0180797316522088,55829,25,Sinaloa
25,2022,vul_car,0.355263213288631,1097029,25,Sinaloa
25,2022,vul_ing,0.0666957476085134,205952,25,Sinaloa
25,2022,no_pobv,0.361652924464363,1116760,25,Sinaloa
25,2022,ic_rezedu,0.170028300484499,525036,25,Sinaloa
25,2022,ic_asalud,0.265751232296816,820622,25,Sinaloa
25,2022,ic_segsoc,0.391231934112559,1208098,25,Sinaloa
25,2022,ic_cv,0.071440669211411,220604,25,Sinaloa
25,2022,ic_sbv,0.0968074760689431,298935,25,Sinaloa
25,2022,ic_ali_nc,0.172913725783557,533946,25,Sinaloa
25,2022,carencias,0.571651327927139,1765221,25,Sinaloa
25,2022,carencias3,0.151427832145323,467599,25,Sinaloa
25,2022,plp_e,0.0447661914944397,138235,25,Sinaloa
25,2022,plp,0.283083862247011,874144,25,Sinaloa
26,2022,pobreza,0.216931100455488,650382,26,Sonora
26,2022,pobreza_m,0.199859311084606,599199,26,Sonora
26,2022,pobreza_e,0.0170717893708824,51183,26,Sonora
26,2022,vul_car,0.326904270165404,980093,26,Sonora
26,2022,vul_ing,0.0615318881533129,184479,26,Sonora
26,2022,no_pobv,0.394632741225783,1183150,26,Sonora
26,2022,ic_rezedu,0.145653386273458,436684,26,Sonora
26,2022,ic_asalud,0.244289057350913,732404,26,Sonora
26,2022,ic_segsoc,0.331733322126246,994571,26,Sonora
26,2022,ic_cv,0.0814878336441961,244309,26,Sonora
26,2022,ic_sbv,0.0919164245136249,275575,26,Sonora
26,2022,ic_ali_nc,0.195618630974776,586485,26,Sonora
26,2022,carencias,0.54383537062089,1630475,26,Sonora
26,2022,carencias3,0.13814397365802,414170,26,Sonora
26,2022,plp_e,0.0558743125655415,167517,26,Sonora
26,2022,plp,0.278462988608798,834861,26,Sonora
27,2022,pobreza,0.464740941404421,1135021,27,Tabasco
27,2022,pobreza_m,0.353174879394794,862547,27,Tabasco
27,2022,pobreza_e,0.111566062009625,272474,27,Tabasco
27,2022,vul_car,0.336348292937789,821452,27,Tabasco
27,2022,vul_ing,0.0357864376771408,87400,27,Tabasco
27,2022,no_pobv,0.163124327980654,398393,27,Tabasco
27,2022,ic_rezedu,0.17933754963628,437990,27,Tabasco
27,2022,ic_asalud,0.448000340667234,1094136,27,Tabasco
27,2022,ic_segsoc,0.582856249073613,1423490,27,Tabasco
27,2022,ic_cv,0.12338213773602,301332,27,Tabasco
27,2022,ic_sbv,0.439413233447953,1073164,27,Tabasco
27,2022,ic_ali_nc,0.388968687276487,949965,27,Tabasco
27,2022,carencias,0.801089234342222,1956473,27,Tabasco
27,2022,carencias3,0.427993101488534,1045273,27,Tabasco
27,2022,plp_e,0.158809073213155,387854,27,Tabasco
27,2022,plp,0.50052737908156,1222421,27,Tabasco
28,2022,pobreza,0.268227483835769,962570,28,Tamaulipas
28,2022,pobreza_m,0.239629407632378,859942,28,Tamaulipas
28,2022,pobreza_e,0.02859807620339,102628,28,Tamaulipas
28,2022,vul_car,0.277526567915972,995941,28,Tamaulipas
28,2022,vul_ing,0.10699840301307,383978,28,Tamaulipas
28,2022,no_pobv,0.347247545235189,1246144,28,Tamaulipas
28,2022,ic_rezedu,0.160955717678571,577611,28,Tamaulipas
28,2022,ic_asalud,0.27947717139089,1002941,28,Tamaulipas
28,2022,ic_segsoc,0.394471098047643,1415612,28,Tamaulipas
28,2022,ic_cv,0.0611458457858465,219430,28,Tamaulipas
28,2022,ic_sbv,0.0681142373711658,244437,28,Tamaulipas
28,2022,ic_ali_nc,0.12441116157601,446466,28,Tamaulipas
28,2022,carencias,0.545754051751739,1958511,28,Tamaulipas
28,2022,carencias3,0.136495428760756,489832,28,Tamaulipas
28,2022,plp_e,0.0803431278706967,288322,28,Tamaulipas
28,2022,plp,0.375225886848836,1346548,28,Tamaulipas
29,2022,pobreza,0.525199807962554,719821,29,Tlaxcala
29,2022,pobreza_m,0.457663476257256,627258,29,Tlaxcala
29,2022,pobreza_e,0.0675363317052955,92563,29,Tlaxcala
29,2022,vul_car,0.209558678677276,287214,29,Tlaxcala
29,2022,vul_ing,0.104288301329523,142934,29,Tlaxcala
29,2022,no_pobv,0.16095321203065,220597,29,Tlaxcala
29,2022,ic_rezedu,0.161423820523783,221242,29,Tlaxcala
29,2022,ic_asalud,0.452308754193528,619919,29,Tlaxcala
29,2022,ic_segsoc,0.618939182790168,848297,29,Tlaxcala
29,2022,ic_cv,0.0816465606180221,111902,29,Tlaxcala
29,2022,ic_sbv,0.0806083034308453,110479,29,Tlaxcala
29,2022,ic_ali_nc,0.227359353726856,311611,29,Tlaxcala
29,2022,carencias,0.734758486639813,1007035,29,Tlaxcala
29,2022,carencias3,0.235764640301892,323131,29,Tlaxcala
29,2022,plp_e,0.169315450697011,232058,29,Tlaxcala
29,2022,plp,0.62948810929207,862755,29,Tlaxcala
30,2022,pobreza,0.517324255322461,4244660,30,Veracruz
30,2022,pobreza_m,0.385912516081599,3166423,30,Veracruz
30,2022,pobreza_e,0.131411739240865,1078237,30,Veracruz
30,2022,vul_car,0.267387752972935,2193924,30,Veracruz
30,2022,vul_ing,0.0595080236167385,488265,30,Veracruz
30,2022,no_pobv,0.155779968087861,1278179,30,Veracruz
30,2022,ic_rezedu,0.25499717977806,2092259,30,Veracruz
30,2022,ic_asalud,0.492190642128207,4038438,30,Veracruz
30,2022,ic_segsoc,0.609162942527413,4998199,30,Veracruz
30,2022,ic_cv,0.125579096134712,1030380,30,Veracruz
30,2022,ic_sbv,0.373541686877839,3064920,30,Veracruz
30,2022,ic_ali_nc,0.215669586989833,1769575,30,Veracruz
30,2022,carencias,0.784712008295372,6438584,30,Veracruz
30,2022,carencias3,0.391337360457505,3210934,30,Veracruz
30,2022,plp_e,0.187597775412833,1539245,30,Veracruz
30,2022,plp,0.576832278939194,4732925,30,Veracruz
31,2022,pobreza,0.387726252089391,920188,31,Yucatán
31,2022,pobreza_m,0.3316859738768,787188,31,Yucatán
31,2022,pobreza_e,0.0560402782125932,133000,31,Yucatán
31,2022,vul_car,0.302348256199298,717561,31,Yucatán
31,2022,vul_ing,0.0694191572637682,164752,31,Yucatán
31,2022,no_pobv,0.240506334447538,570792,31,Yucatán
31,2022,ic_rezedu,0.212200937684476,503615,31,Yucatán
31,2022,ic_asalud,0.351272683145314,833673,31,Yucatán
31,2022,ic_segsoc,0.458371132430756,1087849,31,Yucatán
31,2022,ic_cv,0.125706349784879,298338,31,Yucatán
31,2022,ic_sbv,0.347608575932264,824977,31,Yucatán
31,2022,ic_ali_nc,0.154485771457632,366640,31,Yucatán
31,2022,carencias,0.690074508288667,1637749,31,Yucatán
31,2022,carencias3,0.281112782956003,667163,31,Yucatán
31,2022,plp_e,0.10191830507232,241882,31,Yucatán
31,2022,plp,0.457145409353161,1084940,31,Yucatán
32,2022,pobreza,0.442158881807431,725680,32,Zacatecas
32,2022,pobreza_m,0.390905545874405,641562,32,Zacatecas
32,2022,pobreza_e,0.0512533359330254,84118,32,Zacatecas
32,2022,vul_car,0.264271700320492,433728,32,Zacatecas
32,2022,vul_ing,0.0882331436370501,144810,32,Zacatecas
32,2022,no_pobv,0.205336274235019,337002,32,Zacatecas
32,2022,ic_rezedu,0.207248875836269,340141,32,Zacatecas
32,2022,ic_asalud,0.367209758594211,602672,32,Zacatecas
32,2022,ic_segsoc,0.5700497191114,935577,32,Zacatecas
32,2022,ic_cv,0.0461601735294476,75759,32,Zacatecas
32,2022,ic_sbv,0.0735111685209785,120648,32,Zacatecas
32,2022,ic_ali_nc,0.166414009090799,273122,32,Zacatecas
32,2022,carencias,0.706430582127934,1159408,32,Zacatecas
32,2022,carencias3,0.186166997721209,305541,32,Zacatecas
32,2022,plp_e,0.163346169313073,268087,32,Zacatecas
32,2022,plp,0.530392025444486,870490,32,Zacatecas
0,2016,pobreza,0.432,52.221674,00,Nacional
0,2016,pobreza_m,0.36,43.476418,00,Nacional
0,2016,pobreza_e,0.072,8.745256,00,Nacional
0,2016,vul_car,0.253,30.526008,00,Nacional
0,2016,vul_ing,0.076,9.121604,00,Nacional
0,2016,no_pobv,0.239,28.924856,00,Nacional
0,2016,carencias,0.685,82.747682,00,Nacional
0,2016,carencias3,0.2,24.151259,00,Nacional
0,2016,ic_rezedu,0.185,22.298977,00,Nacional
0,2016,ic_asalud,0.156,18.786574,00,Nacional
0,2016,ic_segsoc,0.541,65.390471,00,Nacional
0,2016,ic_cv,0.12,14.46842,00,Nacional
0,2016,ic_sbv,0.192,23.144894,00,Nacional
0,2016,ic_ali_nc,0.219,26.460298,00,Nacional
0,2016,plp_e,0.149,17.954839,00,Nacional
0,2016,plp,0.508,61.343278,00,Nacional
0,2018,pobreza,0.419,51.89088,00,Nacional
0,2018,pobreza_m,0.349,43.194472,00,Nacional
0,2018,pobreza_e,0.07,8.696408,00,Nacional
0,2018,vul_car,0.264,32.733819,00,Nacional
0,2018,vul_ing,0.08,9.879458,00,Nacional
0,2018,no_pobv,0.237,29.322958,00,Nacional
0,2018,carencias,0.683,84.624699,00,Nacional
0,2018,carencias3,0.202,24.96231,00,Nacional
0,2018,ic_rezedu,0.19,23.525262,00,Nacional
0,2018,ic_asalud,0.162,20.051539,00,Nacional
0,2018,ic_segsoc,0.535,66.201077,00,Nacional
0,2018,ic_cv,0.11,13.620959,00,Nacional
0,2018,ic_sbv,0.196,24.274345,00,Nacional
0,2018,ic_ali_nc,0.222,27.525683,00,Nacional
0,2018,plp_e,0.14,17.336694,00,Nacional
0,2018,plp,0.499,61.770338,00,Nacional
0,2020,pobreza,0.439,55.654225,00,Nacional
0,2020,pobreza_m,0.354,44.861238,00,Nacional
0,2020,pobreza_e,0.085,10.792987,00,Nacional
0,2020,vul_car,0.237,30.041444,00,Nacional
0,2020,vul_ing,0.089,11.23203,00,Nacional
0,2020,no_pobv,0.235,29.814519,00,Nacional
0,2020,carencias,0.676,85.695669,00,Nacional
0,2020,carencias3,0.23,29.160678,00,Nacional
0,2020,ic_rezedu,0.192,24.397397,00,Nacional
0,2020,ic_asalud,0.282,35.678985,00,Nacional
0,2020,ic_segsoc,0.52,65.966517,00,Nacional
0,2020,ic_cv,0.093,11.813699,00,Nacional
0,2020,ic_sbv,0.179,22.724685,00,Nacional
0,2020,ic_ali_nc,0.225,28.570256,00,Nacional
0,2020,plp_e,0.172,21.856614,00,Nacional
0,2020,plp,0.528,66.886255,00,Nacional
0,2022,pobreza,0.3631419,46.80451,00,Nacional
0,2022,pobreza_m,0.29251053,37.700997,00,Nacional
0,2022,pobreza_e,0.07063138,9.103513,00,Nacional
0,2022,vul_car,0.29414115,37.911164,00,Nacional
0,2022,vul_ing,0.07215239,9.299553,00,Nacional
0,2022,no_pobv,0.27056455,34.872432,00,Nacional
0,2022,carencias,0.65728305,84.715674,00,Nacional
0,2022,carencias3,0.24871328,32.056073,00,Nacional
0,2022,ic_rezedu,0.19440793,25.056783,00,Nacional
0,2022,ic_asalud,0.39091209,50.383744,00,Nacional
0,2022,ic_segsoc,0.50183773,64.68069,00,Nacional
0,2022,ic_cv,0.09051103,11.665755,00,Nacional
0,2022,ic_sbv,0.17804122,22.947316,00,Nacional
0,2022,ic_ali_nc,0.18189432,23.443933,00,Nacional
0,2022,plp_e,0.12058494,15.54191,00,Nacional
0,2022,plp,0.4352943,56.104063,00,Nacional
